,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.48784226179122925,0.329454243183136,-0.18442727625370026,0.9996986389160156,0.498495489358902,0.29566261172294617,-0.14385336637496948,0.9998565912246704,0.5068092346191406,0.29475677013397217,-0.14400440454483032,0.9997864365577698,0.5147297978401184,0.2942691445350647,-0.14415240287780762,0.9998160004615784,0.4700598120689392,0.29766395688056946,-0.16598232090473175,0.9998373985290527,0.4570494592189789,0.2977600693702698,-0.16601073741912842,0.9997158646583557,0.4462800621986389,0.2983821630477905,-0.16614003479480743,0.9997958540916443,0.5222997665405273,0.3066825866699219,0.057096391916275024,0.9996947050094604,0.4271335005760193,0.31300270557403564,-0.04246130213141441,0.9998317956924438,0.5049347877502441,0.3622843027114868,-0.10912220180034637,0.9998829364776611,0.4717429280281067,0.3610314130783081,-0.13797025382518768,0.9999184608459473,0.5670232772827148,0.4524485766887665,0.16773425042629242,0.999618649482727,0.35480034351348877,0.46328333020210266,-0.02372928149998188,0.9996142387390137,0.632952868938446,0.6559234857559204,-0.05515872687101364,0.9317002296447754,0.33507221937179565,0.707605242729187,-0.22100381553173065,0.9790970683097839,0.627465009689331,0.4626424014568329,-0.40976864099502563,0.9676856994628906,0.453524112701416,0.5083246827125549,-0.42480069398880005,0.986093282699585,0.6255837082862854,0.4190208315849304,-0.44870418310165405,0.9251248836517334,0.48173999786376953,0.4611397087574005,-0.4483131766319275,0.9534549117088318,0.616737961769104,0.3944443166255951,-0.39115625619888306,0.9121087789535522,0.47557616233825684,0.43255606293678284,-0.40988296270370483,0.9418417811393738,0.6118557453155518,0.4062099754810333,-0.3929029107093811,0.8870560526847839,0.4689487814903259,0.4435891807079315,-0.4061278700828552,0.914608895778656,0.540105402469635,0.795499861240387,0.06502018123865128,0.9982404708862305,0.41605743765830994,0.8221203088760376,-0.06499526649713516,0.9977452158927917,0.6421499848365784,0.660205066204071,-0.1870419979095459,0.5538903474807739,0.4580983519554138,0.7238950133323669,-0.4599655568599701,0.5286716818809509,0.5860235095024109,0.9214245676994324,-0.1677161306142807,0.17589685320854187,0.5704206824302673,0.91604083776474,-0.16693361103534698,0.10747817903757095,0.56258225440979,0.9632551670074463,-0.16318239271640778,0.21521404385566711,0.5692586898803711,0.9417757391929626,-0.12713897228240967,0.15499278903007507,0.6181124448776245,0.9822996854782104,-0.25750958919525146,0.22441309690475464,0.6487473845481873,0.9651690125465393,-0.17727747559547424,0.1529780775308609
1,0.48741617798805237,0.3289199769496918,-0.214191272854805,0.9997076988220215,0.4984840452671051,0.29525628685951233,-0.16695290803909302,0.9998538494110107,0.5068399906158447,0.29441171884536743,-0.16705870628356934,0.999783992767334,0.5148378014564514,0.29411983489990234,-0.16730734705924988,0.9998123645782471,0.4703773856163025,0.2972741425037384,-0.1893267035484314,0.9998295903205872,0.45781850814819336,0.2973557412624359,-0.1892600953578949,0.9997033476829529,0.4466574192047119,0.2978632152080536,-0.18942639231681824,0.999783992767334,0.5231012105941772,0.3072807490825653,0.05759541317820549,0.9997013807296753,0.4269222617149353,0.3123689293861389,-0.04215225949883461,0.9998296499252319,0.5046663284301758,0.36212530732154846,-0.12658937275409698,0.9998835921287537,0.4715959131717682,0.3605048358440399,-0.1557157039642334,0.9999179244041443,0.5670213103294373,0.4549840986728668,0.16679967939853668,0.9996335506439209,0.35498595237731934,0.46267712116241455,-0.007308590225875378,0.9996023178100586,0.634925901889801,0.6592309474945068,-0.10091550648212433,0.9358623623847961,0.33504191040992737,0.7118314504623413,-0.26622283458709717,0.980425238609314,0.6267743110656738,0.46491044759750366,-0.5015174746513367,0.9700618982315063,0.45356473326683044,0.508411705493927,-0.5137890577316284,0.9873254895210266,0.624056875705719,0.41936618089675903,-0.5758441090583801,0.9298738241195679,0.4815957546234131,0.4603201150894165,-0.5571426749229431,0.9573320150375366,0.6161118745803833,0.3942472040653229,-0.5090082883834839,0.9180153608322144,0.4756150245666504,0.43210312724113464,-0.5216901302337646,0.9467245936393738,0.6115826964378357,0.4061644971370697,-0.4854658544063568,0.8949470520019531,0.4693048894405365,0.4435897171497345,-0.49870553612709045,0.9218168258666992,0.5423439741134644,0.8315792083740234,0.04541266709566116,0.9971259832382202,0.41521620750427246,0.8515509366989136,-0.04471919313073158,0.9965861439704895,0.6421512365341187,0.9158514142036438,-0.3450220227241516,0.5584409832954407,0.41110652685165405,0.9969073534011841,-0.4599777162075043,0.5355235934257507,0.5978917479515076,1.2018133401870728,-0.09951052814722061,0.16431725025177002,0.4680496156215668,1.257813572883606,-0.04201700538396835,0.09916213899850845,0.5772520303726196,1.2464823722839355,-0.07601024210453033,0.20794901251792908,0.4778507649898529,1.2930712699890137,0.001749009476043284,0.14350835978984833,0.6331667900085449,1.3067882061004639,-0.22364230453968048,0.20668339729309082,0.48013806343078613,1.3668179512023926,-0.13633562624454498,0.1396041214466095
2,0.48681798577308655,0.32820308208465576,-0.3296270966529846,0.9997259378433228,0.49819397926330566,0.294933944940567,-0.2923777997493744,0.999853789806366,0.5066220760345459,0.29406994581222534,-0.292448490858078,0.9997937083244324,0.5146737694740295,0.29383689165115356,-0.29248249530792236,0.999813437461853,0.4704081416130066,0.2968929708003998,-0.30863747000694275,0.9998279213905334,0.45804834365844727,0.29691967368125916,-0.3088376820087433,0.9997157454490662,0.4467443525791168,0.29732546210289,-0.3090342581272125,0.9997813105583191,0.5231668949127197,0.3072168529033661,-0.06782492250204086,0.9997230172157288,0.42692461609840393,0.3115253746509552,-0.1376188099384308,0.9998379349708557,0.5039857625961304,0.36153751611709595,-0.2423286885023117,0.9998823404312134,0.47128167748451233,0.3599228858947754,-0.26321014761924744,0.9999143481254578,0.5670529007911682,0.4562021791934967,0.05206384137272835,0.9996446371078491,0.35499733686447144,0.46291807293891907,-0.07459576427936554,0.9995924234390259,0.6376432180404663,0.6624612808227539,-0.19787141680717468,0.9421535134315491,0.33799436688423157,0.7144477367401123,-0.37236136198043823,0.9823064804077148,0.6250180006027222,0.46626564860343933,-0.5793671011924744,0.973014235496521,0.45394167304039,0.508863091468811,-0.7000502943992615,0.9885807037353516,0.6219511032104492,0.4196977913379669,-0.6537824273109436,0.9367230534553528,0.4815545976161957,0.4595143496990204,-0.7573305368423462,0.9615257978439331,0.6137300133705139,0.39420172572135925,-0.5942797660827637,0.9260364174842834,0.47570404410362244,0.4315805435180664,-0.7130407691001892,0.9519699811935425,0.6093682050704956,0.4061658978462219,-0.5648388862609863,0.9053195118904114,0.46974143385887146,0.44360291957855225,-0.6845775842666626,0.9295591711997986,0.5471315979957581,0.857803225517273,0.03530019521713257,0.9973650574684143,0.41549792885780334,0.8810441493988037,-0.033679015934467316,0.9968634843826294,0.6281524300575256,1.1100095510482788,-0.045760445296764374,0.5672321319580078,0.4176112711429596,1.1796057224273682,0.09430424124002457,0.5396375060081482,0.6236512660980225,1.355741262435913,0.39809831976890564,0.1479782611131668,0.44787245988845825,1.4084285497665405,0.5840389728546143,0.08937770873308182,0.6246405839920044,1.3939381837844849,0.4369193911552429,0.18753057718276978,0.44399023056030273,1.45524001121521,0.6305558085441589,0.12941530346870422,0.6316267251968384,1.4698750972747803,0.27962327003479004,0.18604640662670135,0.4639720022678375,1.4896601438522339,0.4468969404697418,0.12572072446346283
3,0.4862701892852783,0.3271532356739044,-0.3298893868923187,0.9997238516807556,0.49794602394104004,0.29471322894096375,-0.2917664349079132,0.9998325705528259,0.50629723072052,0.2939103841781616,-0.2918770909309387,0.9997829794883728,0.5142896175384521,0.29374152421951294,-0.29197269678115845,0.9997891187667847,0.4704124331474304,0.29643917083740234,-0.3118435740470886,0.9997991919517517,0.458101361989975,0.296403706073761,-0.31200841069221497,0.9996972680091858,0.44673213362693787,0.29670092463493347,-0.3122417628765106,0.9997421503067017,0.5227785110473633,0.30723831057548523,-0.06248770281672478,0.9997252821922302,0.4268783628940582,0.31109288334846497,-0.14961084723472595,0.9998287558555603,0.5024810433387756,0.36045387387275696,-0.2403697520494461,0.9998632669448853,0.4705115854740143,0.3592950105667114,-0.2662644386291504,0.9998974204063416,0.5676351189613342,0.45712897181510925,0.06745287775993347,0.9996464848518372,0.3552916944026947,0.4629087746143341,-0.08912190794944763,0.9995684027671814,0.6376020312309265,0.664454460144043,-0.18094170093536377,0.9474761486053467,0.3452184498310089,0.7141504287719727,-0.3793000280857086,0.9838800430297852,0.6229913234710693,0.46745309233665466,-0.5816338658332825,0.9755661487579346,0.4539416432380676,0.5088369846343994,-0.697458028793335,0.9896876811981201,0.6206047534942627,0.42050522565841675,-0.6597787141799927,0.9425261616706848,0.48087430000305176,0.45888689160346985,-0.7556262612342834,0.9651985168457031,0.613457441329956,0.39423590898513794,-0.6030336618423462,0.9328721761703491,0.4756840765476227,0.43163660168647766,-0.7163187265396118,0.9565752148628235,0.6085654497146606,0.4067429304122925,-0.5694749355316162,0.9143061637878418,0.4697394371032715,0.4446276128292084,-0.6833950281143188,0.9364005923271179,0.5486789345741272,0.8674381375312805,0.037080686539411545,0.9974342584609985,0.41607409715652466,0.8910505771636963,-0.03549087047576904,0.996875524520874,0.6295917630195618,1.1058954000473022,-0.08379937708377838,0.5469309687614441,0.4274172782897949,1.1665853261947632,0.05734463781118393,0.5095986127853394,0.6349399089813232,1.3657971620559692,0.27149176597595215,0.13331353664398193,0.4402892589569092,1.4074395895004272,0.5151373744010925,0.0805710032582283,0.633482038974762,1.4046390056610107,0.30118808150291443,0.1693173497915268,0.43635159730911255,1.4546037912368774,0.5565875768661499,0.11672002077102661,0.6403736472129822,1.4780019521713257,0.12754963338375092,0.1675051748752594,0.45344752073287964,1.4865608215332031,0.36352524161338806,0.11324231326580048
4,0.4863557815551758,0.32643258571624756,-0.321586936712265,0.999743640422821,0.4979674816131592,0.29443979263305664,-0.2893696427345276,0.9998403191566467,0.5063098073005676,0.2936766743659973,-0.2893877625465393,0.9997962117195129,0.5142902135848999,0.29355281591415405,-0.2893117070198059,0.9997994303703308,0.4708200991153717,0.29598715901374817,-0.30759480595588684,0.9998094439506531,0.45865321159362793,0.29590529203414917,-0.3077537417411804,0.9997178316116333,0.4469299912452698,0.2961065471172333,-0.3079584240913391,0.9997566938400269,0.5223278999328613,0.30707231163978577,-0.07474678754806519,0.9997465014457703,0.4265705943107605,0.3103799521923065,-0.15266714990139008,0.9998413920402527,0.5024186372756958,0.3597903251647949,-0.2372998744249344,0.9998660087585449,0.4705285429954529,0.3590364456176758,-0.2606721520423889,0.9998980164527893,0.5681935548782349,0.4579841196537018,0.04772194102406502,0.9996603727340698,0.3551863133907318,0.46296578645706177,-0.09655385464429855,0.9995852708816528,0.6375321745872498,0.664894700050354,-0.18485382199287415,0.952648937702179,0.3446747958660126,0.7138620615005493,-0.39245685935020447,0.9854640364646912,0.623080849647522,0.47101593017578125,-0.5443412661552429,0.9779873490333557,0.4541504979133606,0.5120760202407837,-0.6898817420005798,0.9907134771347046,0.6195955276489258,0.4233432114124298,-0.6099078059196472,0.9481757283210754,0.4809039235115051,0.46233469247817993,-0.7416359782218933,0.9686442017555237,0.6134911775588989,0.39516350626945496,-0.5553897619247437,0.9394690990447998,0.47636523842811584,0.4348943829536438,-0.6956408619880676,0.9608774185180664,0.6086575388908386,0.40882575511932373,-0.5313692092895508,0.9228023290634155,0.4705347418785095,0.44969579577445984,-0.6730901002883911,0.942726194858551,0.5511676073074341,0.8874062299728394,0.033690981566905975,0.9976691007614136,0.41524848341941833,0.9089727401733398,-0.031723495572805405,0.9971625804901123,0.6088505387306213,1.1830717325210571,-0.0426911823451519,0.5215118527412415,0.4312244951725006,1.2196533679962158,0.14600153267383575,0.495053768157959,0.6305955052375793,1.4489964246749878,0.35091355443000793,0.11999477446079254,0.4321680963039398,1.4876885414123535,0.5692355036735535,0.0725552886724472,0.6358326077461243,1.4898402690887451,0.3835918605327606,0.15243257582187653,0.4247462749481201,1.5394083261489868,0.6083377599716187,0.10512928664684296,0.6334852576255798,1.5610721111297607,0.20314490795135498,0.15076154470443726,0.4507771134376526,1.5730552673339844,0.4001682698726654,0.10194850713014603
5,0.4860319495201111,0.3264007866382599,-0.335278183221817,0.9997590780258179,0.497844398021698,0.2944614291191101,-0.30425626039505005,0.999843418598175,0.5061987638473511,0.2938171327114105,-0.3042925000190735,0.999804675579071,0.5142326354980469,0.2938414514064789,-0.30421069264411926,0.9998037815093994,0.470722496509552,0.2956698536872864,-0.31937089562416077,0.9998151659965515,0.4585385322570801,0.29534822702407837,-0.31955093145370483,0.9997336268424988,0.4463765025138855,0.2953048050403595,-0.3197770118713379,0.9997663497924805,0.5221521854400635,0.3076219856739044,-0.09042399376630783,0.9997629523277283,0.4254409372806549,0.30953529477119446,-0.1547720581293106,0.9998510479927063,0.50107342004776,0.35990726947784424,-0.2510667145252228,0.99986332654953,0.4694589674472809,0.3590395748615265,-0.27040231227874756,0.9998955726623535,0.5688368678092957,0.458436518907547,0.03424752503633499,0.9996564984321594,0.35481300950050354,0.46326202154159546,-0.09771977365016937,0.9995846152305603,0.6377896070480347,0.6647467017173767,-0.1826772540807724,0.9572581648826599,0.34434112906455994,0.7151053547859192,-0.3973136842250824,0.9868622422218323,0.6241214871406555,0.470956951379776,-0.5176011323928833,0.9801415801048279,0.45515328645706177,0.5146753787994385,-0.7086447477340698,0.9916285276412964,0.6197095513343811,0.4241132438182831,-0.5770489573478699,0.9531722664833069,0.4818628430366516,0.46516603231430054,-0.7625563144683838,0.971705973148346,0.6140376925468445,0.3951781988143921,-0.5222292542457581,0.945305347442627,0.4788764417171478,0.4382227957248688,-0.7159258127212524,0.9647048115730286,0.6094669103622437,0.40902987122535706,-0.5034143924713135,0.9303781390190125,0.4727005362510681,0.4547581970691681,-0.692325234413147,0.9483792781829834,0.5556875467300415,0.8994730710983276,0.03140075132250786,0.9978650808334351,0.4141291677951813,0.9206531643867493,-0.02940497174859047,0.9974029660224915,0.6046665906906128,1.1972507238388062,-0.045107387006282806,0.5077220797538757,0.43273305892944336,1.233128309249878,0.14922460913658142,0.48831549286842346,0.6275820732116699,1.464747667312622,0.3468799293041229,0.10802794992923737,0.43190091848373413,1.5053519010543823,0.5621007084846497,0.06541253626346588,0.6329975724220276,1.504568099975586,0.3792615532875061,0.1372949630022049,0.4247596859931946,1.5569031238555908,0.6001023650169373,0.09481178969144821,0.6269136667251587,1.5790480375289917,0.19861753284931183,0.13570208847522736,0.45127949118614197,1.5918536186218262,0.3901751637458801,0.0918223038315773
6,0.4855208992958069,0.3264336585998535,-0.397246390581131,0.9997689127922058,0.4977804124355316,0.29450854659080505,-0.36688104271888733,0.9998408555984497,0.5061942934989929,0.2939223349094391,-0.36687394976615906,0.9998052716255188,0.5142788290977478,0.29398855566978455,-0.3667919635772705,0.9998006224632263,0.47011318802833557,0.2955963909626007,-0.3797455430030823,0.9998166561126709,0.4577101171016693,0.29522430896759033,-0.37996870279312134,0.9997438192367554,0.444958359003067,0.2951940596103668,-0.3802051544189453,0.9997727870941162,0.5224642753601074,0.30835598707199097,-0.14976157248020172,0.9997684359550476,0.424896240234375,0.3095725178718567,-0.20329490303993225,0.99985671043396,0.5003104209899902,0.3604070544242859,-0.3122142255306244,0.9998575448989868,0.46839362382888794,0.35935884714126587,-0.3284494876861572,0.9998923540115356,0.5704056024551392,0.46004629135131836,-0.018365992233157158,0.9996443390846252,0.354814350605011,0.4645898938179016,-0.1349250227212906,0.9995957612991333,0.6389397978782654,0.6681655049324036,-0.25498807430267334,0.961304783821106,0.3456616997718811,0.7213780283927917,-0.436417818069458,0.9881171584129333,0.6235489845275879,0.48081156611442566,-0.6223514676094055,0.9820467233657837,0.455622136592865,0.5194463133811951,-0.7748550772666931,0.992454469203949,0.6200293898582458,0.4310509264469147,-0.6881623268127441,0.9575125575065613,0.48193827271461487,0.4696357548236847,-0.8340513110160828,0.974466860294342,0.6139576435089111,0.39881545305252075,-0.6382688283920288,0.9503629803657532,0.47920647263526917,0.4423111379146576,-0.7855975031852722,0.9681533575057983,0.6088696718215942,0.4144381284713745,-0.6111409664154053,0.9370620250701904,0.47306180000305176,0.4601800739765167,-0.7580475211143494,0.953467071056366,0.5612570643424988,0.902260959148407,0.024215087294578552,0.9979759454727173,0.4136200547218323,0.9248677492141724,-0.02217501774430275,0.9975537061691284,0.6041310429573059,1.2000120878219604,0.014090178534388542,0.46751680970191956,0.4321569502353668,1.227589726448059,0.18420177698135376,0.45607516169548035,0.6252477169036865,1.4748785495758057,0.3766627311706543,0.09723366796970367,0.43166202306747437,1.501366138458252,0.5702498555183411,0.05890410766005516,0.6298338174819946,1.518439769744873,0.40486469864845276,0.12359540164470673,0.42492055892944336,1.5537960529327393,0.6052814722061157,0.08538449555635452,0.6212280988693237,1.586527943611145,0.20828625559806824,0.12213822454214096,0.4539172649383545,1.5891660451889038,0.38354116678237915,0.08266589045524597
7,0.48550310730934143,0.32644617557525635,-0.38332727551460266,0.9997707605361938,0.49785304069519043,0.2945307493209839,-0.3521955609321594,0.9998346567153931,0.5063785910606384,0.2940113842487335,-0.35218894481658936,0.9997996091842651,0.5146991014480591,0.2941560447216034,-0.35214149951934814,0.999794065952301,0.47003111243247986,0.29543986916542053,-0.3680553734302521,0.9998144507408142,0.45756953954696655,0.2949981093406677,-0.3682318329811096,0.999747097492218,0.44458189606666565,0.2949764132499695,-0.3684993386268616,0.9997754096984863,0.522696852684021,0.3089924156665802,-0.13659560680389404,0.9997662901878357,0.4243967533111572,0.309562087059021,-0.2039519101381302,0.9998589754104614,0.5003358125686646,0.36090701818466187,-0.29881560802459717,0.9998481869697571,0.468109667301178,0.35963401198387146,-0.3190456032752991,0.9998878836631775,0.5711924433708191,0.4622648060321808,-0.0043109506368637085,0.9996238946914673,0.35454103350639343,0.4655686616897583,-0.140909343957901,0.9995978474617004,0.6402066349983215,0.6752907633781433,-0.23186524212360382,0.9648443460464478,0.347657173871994,0.7282055020332336,-0.43681564927101135,0.9892211556434631,0.6241527199745178,0.48568451404571533,-0.5853286981582642,0.9837368130683899,0.4560103416442871,0.520054042339325,-0.7559252381324768,0.9931908249855042,0.6201062202453613,0.4345811605453491,-0.6468621492385864,0.9612993001937866,0.4820133149623871,0.46973535418510437,-0.810897707939148,0.9769172668457031,0.6140292882919312,0.40019139647483826,-0.5970460772514343,0.9547699689865112,0.4796222746372223,0.4421142339706421,-0.7636314630508423,0.9712185859680176,0.6090449094772339,0.4167880415916443,-0.5737361907958984,0.9429683089256287,0.4733816981315613,0.4605937898159027,-0.7389504313468933,0.9580052495002747,0.5621378421783447,0.9096280932426453,0.026704853400588036,0.9980067014694214,0.41210031509399414,0.9330373406410217,-0.024805724620819092,0.9976187944412231,0.5952638983726501,1.2141937017440796,0.018084872514009476,0.43044328689575195,0.42804139852523804,1.2385106086730957,0.14393071830272675,0.4249940812587738,0.6179208755493164,1.4929327964782715,0.3443080484867096,0.08752457797527313,0.4267197549343109,1.5166884660720825,0.4861485958099365,0.053065743297338486,0.6249922513961792,1.537060022354126,0.36815160512924194,0.11128153651952744,0.42053285241127014,1.5687272548675537,0.5154727697372437,0.0769156962633133,0.6036869883537292,1.6027846336364746,0.17113813757896423,0.10993977636098862,0.4484032988548279,1.6047205924987793,0.2960904836654663,0.07444814592599869
8,0.4857231676578522,0.3264531195163727,-0.3906167149543762,0.9997753500938416,0.49834638833999634,0.2946072816848755,-0.3619503080844879,0.9998332858085632,0.5069857835769653,0.29421451687812805,-0.3618899881839752,0.9997989535331726,0.5154790282249451,0.2944735586643219,-0.36186322569847107,0.9997939467430115,0.47025203704833984,0.29537588357925415,-0.3781434893608093,0.9998165369033813,0.4578678607940674,0.29491129517555237,-0.37820786237716675,0.9997525215148926,0.4448704719543457,0.2948973476886749,-0.3784622550010681,0.9997803568840027,0.5228273868560791,0.3096286356449127,-0.14661887288093567,0.9997705817222595,0.4244519770145416,0.30956903100013733,-0.21535785496234894,0.999862790107727,0.5005685687065125,0.36117690801620483,-0.3051507771015167,0.9998476505279541,0.4683046340942383,0.35970765352249146,-0.32555922865867615,0.9998886585235596,0.5721849203109741,0.4621557593345642,-0.009260065853595734,0.999633252620697,0.354511559009552,0.46557143330574036,-0.1517108529806137,0.9996151328086853,0.6408940553665161,0.6753263473510742,-0.24129626154899597,0.9680142998695374,0.34731325507164,0.7318040728569031,-0.4668872356414795,0.9902113676071167,0.6246155500411987,0.4843214154243469,-0.6110043525695801,0.985247015953064,0.4573918282985687,0.5207154154777527,-0.8110946416854858,0.993847131729126,0.6205411553382874,0.4345075488090515,-0.6771284341812134,0.964643657207489,0.48333659768104553,0.4696056544780731,-0.8723710775375366,0.9790899157524109,0.6143127679824829,0.4007945954799652,-0.6284723281860352,0.9586461186408997,0.4818550944328308,0.4418755769729614,-0.8240513801574707,0.9739358425140381,0.6094719171524048,0.4169554114341736,-0.6007052659988403,0.9481850266456604,0.4750240743160248,0.4604734778404236,-0.7945746183395386,0.9620460867881775,0.5625852346420288,0.9090536236763,0.02649369277060032,0.997950553894043,0.41148558259010315,0.9275546669960022,-0.024449585005640984,0.9975801706314087,0.5896934866905212,1.212667465209961,0.03552651032805443,0.3937397301197052,0.42628851532936096,1.232831597328186,0.16015544533729553,0.39054831862449646,0.6089721918106079,1.4945181608200073,0.32447177171707153,0.07878569513559341,0.4255991578102112,1.5111016035079956,0.48918214440345764,0.047788918018341064,0.620246410369873,1.5391374826431274,0.3437536358833313,0.10019335150718689,0.41956663131713867,1.5611211061477661,0.5166030526161194,0.06926464289426804,0.5939605236053467,1.6016845703125,0.13486997783184052,0.09896042197942734,0.4465799927711487,1.601697564125061,0.28532788157463074,0.0670316144824028
9,0.48561444878578186,0.3265189230442047,-0.36784178018569946,0.9997832775115967,0.4985191226005554,0.29464536905288696,-0.3381841778755188,0.9998341798782349,0.5073145031929016,0.29429763555526733,-0.3381557762622833,0.9998037815093994,0.5160451531410217,0.29459860920906067,-0.33813929557800293,0.9997974038124084,0.47018060088157654,0.29534611105918884,-0.3549899458885193,0.9998196959495544,0.4577791690826416,0.2948644757270813,-0.35506513714790344,0.9997617602348328,0.44476547837257385,0.2948363125324249,-0.35535871982574463,0.9997867941856384,0.5235468149185181,0.31020280718803406,-0.12262903153896332,0.9997798800468445,0.4244686961174011,0.3095843195915222,-0.1941867619752884,0.9998692274093628,0.5005750060081482,0.36143460869789124,-0.28221753239631653,0.9998476505279541,0.46791672706604004,0.35978904366493225,-0.30356472730636597,0.999889075756073,0.5741450190544128,0.4622892141342163,0.013638284988701344,0.9996442198753357,0.3545117676258087,0.46557319164276123,-0.14090386033058167,0.9996329545974731,0.6415445804595947,0.6796497702598572,-0.23322069644927979,0.9709179401397705,0.34703510999679565,0.7326107025146484,-0.45345836877822876,0.9911093711853027,0.6258375644683838,0.48488062620162964,-0.6222767233848572,0.9866111278533936,0.4586818218231201,0.5207422971725464,-0.7671622037887573,0.994439959526062,0.6227114796638489,0.4356379806995392,-0.6891382932662964,0.9677199721336365,0.48533472418785095,0.4694586396217346,-0.8236367106437683,0.9810620546340942,0.6150022745132446,0.40161311626434326,-0.6403700709342957,0.9622307419776917,0.48475345969200134,0.44162094593048096,-0.7739707231521606,0.9764014482498169,0.6098905801773071,0.41837722063064575,-0.6125967502593994,0.9529516100883484,0.4768850803375244,0.4600626826286316,-0.7490076422691345,0.9657067656517029,0.565453290939331,0.9100735187530518,0.028244812041521072,0.9979082345962524,0.40969395637512207,0.9285880327224731,-0.026373913511633873,0.9975675940513611,0.5891357660293579,1.221291184425354,0.027499184012413025,0.3636074662208557,0.42185235023498535,1.240043044090271,0.12381285429000854,0.36296069622039795,0.6028804183006287,1.5087162256240845,0.3101152777671814,0.07092294096946716,0.4174887537956238,1.5257631540298462,0.43594294786453247,0.04305078089237213,0.6141146421432495,1.5539838075637817,0.3287467956542969,0.09022337943315506,0.41082248091697693,1.5770649909973145,0.46174168586730957,0.06239216402173042,0.5876411199569702,1.6170103549957275,0.11999597400426865,0.08907916396856308,0.4378138482570648,1.6170763969421387,0.2442062795162201,0.060360997915267944
